"nbhd_code","UHI2003","UHI2004","UHI2005","UHI2006","UHI2007","UHI2008","UHI2009","UHI2010","UHI2011","UHI2012","UHI2013"
"amsterdam_041",2.23895980486986,1.52228002350682,1.825551254422,1.61341082226189,1.87412670668412,1.9206747760923,1.47490396328869,2.41754540360201,1.80805690933861,2.13388014516543,2.33911349557039
"amsterdam_039",2.03567974655835,1.63072061966614,1.84937277098546,1.75473253294192,1.88393970804146,1.73633717158322,1.5952327453397,2.49556068724883,1.65637337650982,2.17462972573493,2.30796647805701
"amsterdam_045",1.60449795344974,0.822780600094435,1.62869399618599,1.48207439228502,1.41895100533937,1.1702400177314,1.11582247476104,1.99453644073631,1.01198169306979,1.63007118739718,1.57009730536586
"amsterdam_046",2.00438364332619,1.66470468467222,1.85349651845704,1.80216103094877,1.99640539771424,1.43897952912912,1.5629415313915,2.44588364962749,1.57902314968146,2.03941449438855,2.01095179174727
"amsterdam_044",2.03957766065781,1.89559703444227,2.20490456312188,1.7439605309217,2.23273326142077,1.66134194250599,1.63924446825311,2.7198504859403,2.00882805250133,2.23415572061663,2.38453007943753
"amsterdam_061",1.54265485797988,1.73082973131732,1.77124560595702,1.34264631335694,1.28958921281212,1.46679665670172,1.62008142312399,1.79412676288293,1.32003137834656,1.69843850694328,1.52345762970755
"amsterdam_047",1.91398346258577,2.65046684697043,2.35840453712271,1.94568379659107,1.987137586236,2.18236162277256,2.53709259714989,2.61097265586754,2.12719094259131,2.28092522546356,2.43230960645193
"amsterdam_051",2.06572131724629,2.17446111020044,2.42398731160382,1.73079485969662,2.43525102070599,1.85494877123094,1.80144506222388,2.91279956460142,2.29834462451392,2.36687484710943,2.62277035897744
"amsterdam_055",1.97881193588483,2.2628523196562,2.39251818168644,1.64637383105818,2.29027856076826,1.97041278843255,2.19276540897947,2.74871851504681,2.13580468556298,2.30026175227435,2.51966147913476
"amsterdam_052",2.0958143499799,2.33415434080354,2.53204016564699,1.72879283697454,2.57975531030932,1.96523216817508,2.07627140447035,3.02839700109096,2.39165560929792,2.44566241847859,2.72253734573739
"amsterdam_053",2.22368221349814,2.76656021035458,2.76705340355183,2.04341352597188,2.59825856131264,2.19724282643763,2.48669648784568,3.33543239799176,2.47535581255025,2.63388602129616,2.69906833839948
"amsterdam_021",2.30935375736909,2.93027197804833,2.87039854858663,2.22062142865972,2.70530478944814,2.21557139794203,2.42370659481393,3.5308521331574,2.63291204128032,2.69958912684295,2.72004374505772
"amsterdam_054",2.31400351907029,3.00712165715732,2.90340695271334,2.47863229548831,2.58176830614017,2.45185629352165,3.02745101189818,3.57985960548621,2.42576782920365,2.75652062483831,2.81641919937796
"amsterdam_022",2.26918383170607,3.05977827793863,2.84485431439028,2.45435699841225,2.69841374796691,2.39653013236187,2.72669066186456,3.65182166892168,2.49965612044751,2.5982315007983,2.71852247491655
"amsterdam_019",2.47236296738529,3.46544394543078,3.08738983513463,2.75119007792349,3.29722213515369,2.61712796315099,2.65209864892867,3.9267693565898,2.97692746043287,2.41353428285356,2.86140579433448
"amsterdam_020",2.3881944766363,3.36052810074379,2.97644392965454,2.6576117379596,3.09302715823111,2.5548859655846,2.62092262461544,3.88769153169993,2.8076309309138,2.43187387158127,2.78875854853971
"amsterdam_018",2.48641473330192,3.47023527413762,3.15505482270672,2.77031838992157,3.38622080318846,2.63710414474752,2.68835350176798,3.91702589760126,3.03705604539224,2.41093240560836,2.88862675622455
"amsterdam_031",2.61699728128155,3.64552093010255,3.24807010111657,2.87019485944767,3.44337279321773,2.64967957244546,2.82657284607836,3.90420998135185,3.17148701346082,2.55906423033124,2.95577823001922
"amsterdam_030",2.42734770755905,2.97931084561435,2.9046856896515,2.3053543548242,2.87567628653395,2.22714431423359,2.33953607360059,3.50404716716659,2.80459796628215,2.65753578112101,2.79216166258614
"amsterdam_029",2.72063234741986,3.74439580460419,3.26216079758194,2.91375352728504,3.40754740518945,2.60820471220616,2.89640224490829,3.86335411853721,3.23520862431262,2.71141926028742,2.97174308376599
"amsterdam_043",2.36676769590029,2.99344542921036,2.54520768776194,2.36187119371172,2.72500430294677,2.04493405616952,2.30693992036643,3.2008938471337,2.61472023186249,2.58756346828254,2.65319899303496
"amsterdam_042",2.04696624684003,2.47715396927826,1.99234340915757,2.0445882458348,2.37602766875765,1.62510914494717,1.94636238167086,2.65846514075397,2.04952695956799,2.26940858482037,2.3746463166271
"amsterdam_038",1.95413314136458,1.88048948642531,1.79904856826649,1.86887230315715,1.98145876485851,1.5186553934138,1.65099099668982,2.56025661489616,1.68068882516871,2.08706826844474,2.24392499354504
"amsterdam_034",2.10497977307562,3.15742943684264,2.27802557669317,2.2552038720882,2.73346432893162,1.90038264791364,2.24588180292219,2.78970897753342,2.47984854193857,2.46258956990751,2.62022930084296
"amsterdam_026",2.54347140418681,3.6743816489294,2.96800106801328,2.86754000093273,3.28760646186884,2.48992172213545,2.97216118983087,3.41331788659012,3.13351392149523,2.79384348109943,3.19607348849041
"amsterdam_033",2.49155964670078,3.70771424177301,2.73130208321498,2.56265689171995,3.09835988295741,2.2901890833301,2.73136064159413,3.15650511432861,2.88179174909475,2.80086368853459,3.04672571494087
"amsterdam_032",2.20398847086504,3.03381614308528,2.41064849802028,1.85740206104584,2.43232256578757,1.84698056051676,2.31049337856377,2.67970431546702,2.23550131853303,2.28475920918827,2.2573820032449
"amsterdam_024",2.42301539731743,3.31619343467579,3.2059431480257,2.90659184039235,3.41404592907512,2.63058708197015,3.12449002718511,3.47839048969215,3.08704006195257,2.59687924159266,3.1926924702298
"amsterdam_023",2.24276313121624,2.93482045423086,2.86213473861615,2.42740747000752,2.79027798104875,2.26736560245457,2.77010774919899,3.03577378175133,2.6053584095501,2.36291734415194,2.7909513367636
"amsterdam_025",2.54797482725467,3.72964684197596,3.2838743382269,3.14954700889492,3.65024551340313,2.74710755512024,3.28873302099059,3.73563448430757,3.39535786931905,2.73860173806173,3.28396790377272
"amsterdam_028",2.6078224035583,3.70062832740856,3.23600578457055,3.03827324360522,3.50718388655999,2.65901176633231,3.12081036091982,3.75713885468152,3.30858391515115,2.75499803893728,3.14403338235941
"amsterdam_027",2.36392865139563,3.26373282332769,3.21324594512335,2.94043554393624,3.59225729914366,2.74084824579485,2.98577512014176,3.67470327767671,3.13732228354263,2.34389219796363,3.0988659486026
"amsterdam_015",2.23524449357624,2.73426040159091,3.05120958716896,2.65638460989687,3.32675527828112,2.56828962956581,2.80486754749121,3.30759625102737,2.79000363119693,2.17595455115638,2.95231709059886
"amsterdam_017",2.32392883610816,3.17752423244127,2.93848300899462,2.68344771513514,3.24392771419162,2.61462069755936,2.53028740529816,3.84785609327277,2.79989501043063,2.17638861556285,2.79209412701645
"amsterdam_016",2.1089363087192,2.50478588683064,2.80706941155015,2.50018860426821,3.30181901450568,2.54268592554838,2.36694748040483,3.47675160128199,2.5914230760241,1.7892068981405,2.70685681557418
"amsterdam_014",2.00976658056004,2.13391970086453,2.67135071464943,2.24365541020998,3.11560082492185,2.29807774710227,2.29616022619615,3.01872897731106,2.30601523125027,1.70610001150131,2.5025219614387
"amsterdam_013",1.71364352116981,1.85299232494632,2.24675588343878,1.79038319000756,2.39746262207343,1.68507949269106,1.99096330318276,2.38354964869834,1.77943459982757,1.54417692297147,1.9608039778456
"amsterdam_012",1.4384055436903,1.54202638680136,1.8832382448678,1.41711422826447,1.91056112786566,1.23038596683419,1.65689603414181,1.93275141120619,1.33858295805048,1.28998525198521,1.48062635569717
"amsterdam_011",1.54270826462581,2.08971646189303,1.84217064101871,1.36745263520444,1.46141565652806,1.40225870675034,1.68723044225769,2.03353572103195,1.60447387278831,1.23145345011281,1.54813619994455
"amsterdam_089",1.13741303809023,1.17517730429404,1.45656573486217,1.08658681277311,1.2715369389536,0.916368677370366,1.16800304172526,1.70536875157233,1.12819170687426,0.854175479311476,1.85533834329909
"amsterdam_083",0.993683407969207,1.03288777285568,1.30970274464469,0.880219503113781,0.916037355951825,0.712860750511959,0.965056140747985,1.28252387515812,1.01275303656295,0.348427971276629,1.86825505318158
"amsterdam_084",0.810347910151489,1.07997126111109,1.17923913997723,0.654959953995799,0.728021371535987,0.501281503324514,0.861853252849703,1.28242835789092,0.894027990514671,-0.411874399692247,1.81568149778342
"amsterdam_036",1.96890089822067,2.16310672712777,1.82574541647178,1.33957488035484,2.04507766411073,1.27355687225219,1.61564797903324,2.17976034366505,1.70576073752041,1.96057634633616,1.68587822895714
"amsterdam_037",1.89939550751694,1.60776575753517,1.49444467362412,1.29839086953826,1.70749500225876,1.21236465811353,1.26655115281272,2.03212090846759,1.52974067435025,1.75046752307153,1.72181604019029
